Time(ms),Fhr1(BPM),Fhr2(BPM),Uc(TOCO),Time_sec,Avg_FHR_BPM,Avg_Pulse_Interval_ms
504500,128,0,47,504.5,128.0,468.75
504750,128,0,48,504.75,128.0,468.75
505000,128,0,48,505.0,128.0,468.75
505250,128,0,48,505.25,128.0,468.75
505500,128,0,48,505.5,128.0,468.75
505750,128,0,48,505.75,128.0,468.75
506000,128,0,48,506.0,128.0,468.75
506250,128,0,46,506.25,128.0,468.75
506500,128,0,46,506.5,127.46666666666667,470.7112970711297
506750,129,0,44,506.75,127.46666666666667,470.7112970711297
507000,129,0,44,507.0,127.46666666666667,470.7112970711297
507250,129,0,42,507.25,127.46666666666667,470.7112970711297
507500,129,0,42,507.5,127.46666666666667,470.7112970711297
507750,128,0,40,507.75,127.46666666666667,470.7112970711297
508000,128,0,40,508.0,127.46666666666667,470.7112970711297
508250,127,0,39,508.25,127.46666666666667,470.7112970711297
508500,127,0,39,508.5,127.46666666666667,470.7112970711297
508750,127,0,39,508.75,127.46666666666667,470.7112970711297
509000,127,0,39,509.0,127.46666666666667,470.7112970711297
509250,126,0,37,509.25,127.46666666666667,470.7112970711297
509500,126,0,37,509.5,127.46666666666667,470.7112970711297
509750,126,0,36,509.75,127.46666666666667,470.7112970711297
510000,126,0,36,510.0,127.46666666666667,470.7112970711297
510250,126,0,36,510.25,127.53333333333333,470.4652378463147
510500,126,0,36,510.5,127.53333333333333,470.4652378463147
510750,127,0,34,510.75,127.53333333333333,470.4652378463147
511000,127,0,34,511.0,127.53333333333333,470.4652378463147
511250,128,0,34,511.25,127.53333333333333,470.4652378463147
511500,128,0,34,511.5,127.53333333333333,470.4652378463147
511750,128,0,34,511.75,127.53333333333333,470.4652378463147
512000,128,0,34,512.0,127.53333333333333,470.4652378463147
512250,128,0,35,512.25,127.53333333333333,470.4652378463147
512500,128,0,35,512.5,127.53333333333333,470.4652378463147
512750,128,0,35,512.75,127.53333333333333,470.4652378463147
513000,128,0,35,513.0,127.53333333333333,470.4652378463147
513250,128,0,36,513.25,127.53333333333333,470.4652378463147
513500,128,0,36,513.5,127.53333333333333,470.4652378463147
513750,127,0,36,513.75,127.53333333333333,470.4652378463147
514000,127,0,36,514.0,127.26666666666667,471.4510214772132
514250,127,0,36,514.25,127.26666666666667,471.4510214772132
514500,127,0,36,514.5,127.26666666666667,471.4510214772132
514750,127,0,34,514.75,127.26666666666667,471.4510214772132
515000,127,0,34,515.0,127.26666666666667,471.4510214772132
515250,128,0,34,515.25,127.26666666666667,471.4510214772132
515500,128,0,34,515.5,127.26666666666667,471.4510214772132
515750,127,0,33,515.75,127.26666666666667,471.4510214772132
516000,127,0,33,516.0,127.26666666666667,471.4510214772132
516250,127,0,32,516.25,127.26666666666667,471.4510214772132
516500,127,0,32,516.5,127.26666666666667,471.4510214772132
516750,128,0,31,516.75,127.26666666666667,471.4510214772132
517000,128,0,31,517.0,127.26666666666667,471.4510214772132
517250,127,0,30,517.25,127.26666666666667,471.4510214772132
517500,127,0,30,517.5,127.26666666666667,471.4510214772132
517750,127,0,29,517.75,128.33333333333334,467.5324675324675
518000,127,0,29,518.0,128.33333333333334,467.5324675324675
518250,127,0,27,518.25,128.33333333333334,467.5324675324675
518500,127,0,27,518.5,128.33333333333334,467.5324675324675
518750,127,0,26,518.75,128.33333333333334,467.5324675324675
519000,127,0,26,519.0,128.33333333333334,467.5324675324675
519250,128,0,25,519.25,128.33333333333334,467.5324675324675
519500,128,0,25,519.5,128.33333333333334,467.5324675324675
519750,129,0,24,519.75,128.33333333333334,467.5324675324675
520000,129,0,24,520.0,128.33333333333334,467.5324675324675
520250,130,0,23,520.25,128.33333333333334,467.5324675324675
520500,130,0,23,520.5,128.33333333333334,467.5324675324675
520750,130,0,23,520.75,128.33333333333334,467.5324675324675
521000,130,0,23,521.0,128.33333333333334,467.5324675324675
521250,129,0,23,521.25,128.33333333333334,467.5324675324675
521500,129,0,23,521.5,128.33333333333334,467.5324675324675
521750,129,0,22,521.75,128.33333333333334,467.5324675324675
522000,129,0,22,522.0,128.33333333333334,467.5324675324675
522250,128,0,21,522.25,128.33333333333334,467.5324675324675
522500,128,0,21,522.5,128.33333333333334,467.5324675324675
522750,128,0,20,522.75,128.33333333333334,467.5324675324675
523000,128,0,20,523.0,128.33333333333334,467.5324675324675
523250,128,0,19,523.25,128.33333333333334,467.5324675324675
523500,128,0,19,523.5,128.33333333333334,467.5324675324675
523750,128,0,18,523.75,128.33333333333334,467.5324675324675
524000,128,0,18,524.0,128.33333333333334,467.5324675324675
524250,128,0,17,524.25,128.33333333333334,467.5324675324675
524500,128,0,17,524.5,128.33333333333334,467.5324675324675
524750,129,0,17,524.75,128.33333333333334,467.5324675324675
525000,129,0,17,525.0,128.33333333333334,467.5324675324675
525250,129,0,16,525.25,128.26666666666668,467.77546777546775
525500,129,0,16,525.5,128.26666666666668,467.77546777546775
525750,129,0,16,525.75,128.26666666666668,467.77546777546775
526000,129,0,16,526.0,128.26666666666668,467.77546777546775
526250,128,0,15,526.25,128.26666666666668,467.77546777546775
526500,128,0,15,526.5,128.26666666666668,467.77546777546775
526750,128,0,15,526.75,128.26666666666668,467.77546777546775
527000,128,0,15,527.0,128.26666666666668,467.77546777546775
527250,128,0,14,527.25,128.26666666666668,467.77546777546775
527500,128,0,14,527.5,128.26666666666668,467.77546777546775
527750,128,0,13,527.75,128.26666666666668,467.77546777546775
528000,128,0,13,528.0,128.26666666666668,467.77546777546775
528250,128,0,13,528.25,128.26666666666668,467.77546777546775
528500,128,0,13,528.5,128.26666666666668,467.77546777546775
528750,128,0,12,528.75,128.26666666666668,467.77546777546775
529000,128,0,12,529.0,128.4,467.2897196261682
529250,129,0,11,529.25,128.4,467.2897196261682
529500,129,0,11,529.5,128.4,467.2897196261682
529750,129,0,12,529.75,128.4,467.2897196261682
530000,129,0,12,530.0,128.4,467.2897196261682
530250,128,0,11,530.25,128.4,467.2897196261682
530500,128,0,11,530.5,128.4,467.2897196261682
530750,128,0,11,530.75,128.4,467.2897196261682
531000,128,0,11,531.0,128.4,467.2897196261682
531250,128,0,11,531.25,128.4,467.2897196261682
531500,128,0,11,531.5,128.4,467.2897196261682
531750,128,0,11,531.75,128.4,467.2897196261682
532000,128,0,11,532.0,128.4,467.2897196261682
532250,129,0,10,532.25,128.4,467.2897196261682
532500,129,0,10,532.5,128.4,467.2897196261682
532750,129,0,10,532.75,131.93333333333334,454.7751389590702
533000,129,0,10,533.0,131.93333333333334,454.7751389590702
533250,130,0,10,533.25,131.93333333333334,454.7751389590702
533500,130,0,10,533.5,131.93333333333334,454.7751389590702
533750,131,0,10,533.75,131.93333333333334,454.7751389590702
534000,131,0,10,534.0,131.93333333333334,454.7751389590702
534250,133,0,10,534.25,131.93333333333334,454.7751389590702
534500,133,0,10,534.5,131.93333333333334,454.7751389590702
534750,134,0,10,534.75,131.93333333333334,454.7751389590702
535000,134,0,10,535.0,131.93333333333334,454.7751389590702
535250,133,0,11,535.25,131.93333333333334,454.7751389590702
535500,133,0,11,535.5,131.93333333333334,454.7751389590702
535750,133,0,10,535.75,131.93333333333334,454.7751389590702
536000,133,0,10,536.0,131.93333333333334,454.7751389590702
536250,133,0,10,536.25,131.93333333333334,454.7751389590702
536500,133,0,10,536.5,137.66666666666666,435.8353510895884
536750,134,0,10,536.75,137.66666666666666,435.8353510895884
537000,134,0,10,537.0,137.66666666666666,435.8353510895884
537250,135,0,10,537.25,137.66666666666666,435.8353510895884
537500,135,0,10,537.5,137.66666666666666,435.8353510895884
537750,137,0,10,537.75,137.66666666666666,435.8353510895884
538000,137,0,10,538.0,137.66666666666666,435.8353510895884
538250,138,0,10,538.25,137.66666666666666,435.8353510895884
538500,138,0,10,538.5,137.66666666666666,435.8353510895884
538750,139,0,10,538.75,137.66666666666666,435.8353510895884
539000,139,0,10,539.0,137.66666666666666,435.8353510895884
539250,141,0,10,539.25,137.66666666666666,435.8353510895884
539500,141,0,10,539.5,137.66666666666666,435.8353510895884
539750,142,0,10,539.75,137.66666666666666,435.8353510895884
540000,142,0,10,540.0,137.66666666666666,435.8353510895884
540250,143,0,10,540.25,144.13333333333333,416.28122109158187
540500,143,0,10,540.5,144.13333333333333,416.28122109158187
540750,143,0,10,540.75,144.13333333333333,416.28122109158187
541000,143,0,10,541.0,144.13333333333333,416.28122109158187
541250,143,0,10,541.25,144.13333333333333,416.28122109158187
541500,143,0,10,541.5,144.13333333333333,416.28122109158187
541750,144,0,10,541.75,144.13333333333333,416.28122109158187
542000,144,0,10,542.0,144.13333333333333,416.28122109158187
542250,144,0,10,542.25,144.13333333333333,416.28122109158187
542500,144,0,10,542.5,144.13333333333333,416.28122109158187
542750,145,0,10,542.75,144.13333333333333,416.28122109158187
543000,145,0,10,543.0,144.13333333333333,416.28122109158187
543250,146,0,10,543.25,144.13333333333333,416.28122109158187
543500,146,0,10,543.5,144.13333333333333,416.28122109158187
543750,146,0,10,543.75,144.13333333333333,416.28122109158187
544000,146,0,10,544.0,148.8,403.22580645161287
544250,147,0,10,544.25,148.8,403.22580645161287
544500,147,0,10,544.5,148.8,403.22580645161287
544750,147,0,10,544.75,148.8,403.22580645161287
545000,147,0,10,545.0,148.8,403.22580645161287
545250,148,0,10,545.25,148.8,403.22580645161287
545500,148,0,10,545.5,148.8,403.22580645161287
545750,149,0,10,545.75,148.8,403.22580645161287
546000,149,0,10,546.0,148.8,403.22580645161287
546250,150,0,10,546.25,148.8,403.22580645161287
546500,150,0,10,546.5,148.8,403.22580645161287
546750,150,0,10,546.75,148.8,403.22580645161287
547000,150,0,10,547.0,148.8,403.22580645161287
547250,152,0,10,547.25,148.8,403.22580645161287
547500,152,0,10,547.5,148.8,403.22580645161287
547750,153,0,10,547.75,153.0,392.15686274509807
548000,153,0,10,548.0,153.0,392.15686274509807
548250,152,0,10,548.25,153.0,392.15686274509807
548500,152,0,10,548.5,153.0,392.15686274509807
548750,152,0,10,548.75,153.0,392.15686274509807
549000,152,0,10,549.0,153.0,392.15686274509807
549250,153,0,10,549.25,153.0,392.15686274509807
549500,153,0,10,549.5,153.0,392.15686274509807
549750,153,0,10,549.75,153.0,392.15686274509807
550000,153,0,10,550.0,153.0,392.15686274509807
550250,153,0,10,550.25,153.0,392.15686274509807
550500,153,0,10,550.5,153.0,392.15686274509807
550750,154,0,10,550.75,153.0,392.15686274509807
551000,154,0,10,551.0,153.0,392.15686274509807
551250,155,0,10,551.25,153.0,392.15686274509807
551500,155,0,10,551.5,155.0,387.0967741935484
551750,155,0,10,551.75,155.0,387.0967741935484
552000,155,0,10,552.0,155.0,387.0967741935484
552250,156,0,10,552.25,155.0,387.0967741935484
552500,156,0,10,552.5,155.0,387.0967741935484
552750,156,0,10,552.75,155.0,387.0967741935484
553000,156,0,10,553.0,155.0,387.0967741935484
553250,154,0,11,553.25,155.0,387.0967741935484
553500,154,0,11,553.5,155.0,387.0967741935484
553750,153,0,11,553.75,155.0,387.0967741935484
554000,153,0,11,554.0,155.0,387.0967741935484
554250,155,0,11,554.25,155.0,387.0967741935484
554500,155,0,11,554.5,155.0,387.0967741935484
554750,156,0,11,554.75,155.0,387.0967741935484
555000,156,0,11,555.0,155.0,387.0967741935484
555250,156,0,11,555.25,157.2,381.67938931297715
555500,156,0,11,555.5,157.2,381.67938931297715
555750,157,0,11,555.75,157.2,381.67938931297715
556000,157,0,11,556.0,157.2,381.67938931297715
556250,157,0,11,556.25,157.2,381.67938931297715
556500,157,0,11,556.5,157.2,381.67938931297715
556750,156,0,10,556.75,157.2,381.67938931297715
557000,156,0,10,557.0,157.2,381.67938931297715
557250,158,0,10,557.25,157.2,381.67938931297715
557500,158,0,10,557.5,157.2,381.67938931297715
557750,158,0,10,557.75,157.2,381.67938931297715
558000,158,0,10,558.0,157.2,381.67938931297715
558250,158,0,10,558.25,157.2,381.67938931297715
558500,158,0,10,558.5,157.2,381.67938931297715
558750,158,0,10,558.75,157.2,381.67938931297715
559000,158,0,10,559.0,157.6,380.71065989847716
559250,158,0,10,559.25,157.6,380.71065989847716
559500,158,0,10,559.5,157.6,380.71065989847716
559750,158,0,10,559.75,157.6,380.71065989847716
560000,158,0,10,560.0,157.6,380.71065989847716
560250,158,0,10,560.25,157.6,380.71065989847716
560500,158,0,10,560.5,157.6,380.71065989847716
560750,158,0,10,560.75,157.6,380.71065989847716
561000,158,0,10,561.0,157.6,380.71065989847716
561250,157,0,10,561.25,157.6,380.71065989847716
561500,157,0,10,561.5,157.6,380.71065989847716
561750,157,0,10,561.75,157.6,380.71065989847716
562000,157,0,10,562.0,157.6,380.71065989847716
562250,157,0,10,562.25,157.6,380.71065989847716
562500,157,0,10,562.5,157.6,380.71065989847716
562750,157,0,10,562.75,157.2,381.67938931297715
563000,157,0,10,563.0,157.2,381.67938931297715
563250,156,0,10,563.25,157.2,381.67938931297715
563500,156,0,10,563.5,157.2,381.67938931297715
563750,157,0,10,563.75,157.2,381.67938931297715
564000,157,0,10,564.0,157.2,381.67938931297715
564250,158,0,11,564.25,157.2,381.67938931297715
564500,158,0,11,564.5,157.2,381.67938931297715
564750,158,0,11,564.75,157.2,381.67938931297715
565000,158,0,11,565.0,157.2,381.67938931297715
565250,158,0,11,565.25,157.2,381.67938931297715
565500,158,0,11,565.5,157.2,381.67938931297715
565750,157,0,11,565.75,157.2,381.67938931297715
566000,157,0,11,566.0,157.2,381.67938931297715
566250,156,0,11,566.25,157.2,381.67938931297715
566500,156,0,11,566.5,155.6,385.60411311053986
566750,156,0,11,566.75,155.6,385.60411311053986
567000,156,0,11,567.0,155.6,385.60411311053986
567250,155,0,11,567.25,155.6,385.60411311053986
567500,155,0,11,567.5,155.6,385.60411311053986
567750,154,0,11,567.75,155.6,385.60411311053986
568000,154,0,11,568.0,155.6,385.60411311053986
568250,155,0,11,568.25,155.6,385.60411311053986
568500,155,0,11,568.5,155.6,385.60411311053986
568750,155,0,11,568.75,155.6,385.60411311053986
569000,155,0,11,569.0,155.6,385.60411311053986
569250,156,0,11,569.25,155.6,385.60411311053986
569500,156,0,11,569.5,155.6,385.60411311053986
569750,158,0,11,569.75,155.6,385.60411311053986
570000,158,0,11,570.0,155.6,385.60411311053986
570250,159,0,11,570.25,156.46666666666667,383.46825734980825
570500,159,0,11,570.5,156.46666666666667,383.46825734980825
570750,158,0,11,570.75,156.46666666666667,383.46825734980825
571000,158,0,11,571.0,156.46666666666667,383.46825734980825
571250,158,0,11,571.25,156.46666666666667,383.46825734980825
571500,158,0,11,571.5,156.46666666666667,383.46825734980825
571750,157,0,11,571.75,156.46666666666667,383.46825734980825
572000,157,0,11,572.0,156.46666666666667,383.46825734980825
572250,156,0,11,572.25,156.46666666666667,383.46825734980825
572500,156,0,11,572.5,156.46666666666667,383.46825734980825
572750,155,0,11,572.75,156.46666666666667,383.46825734980825
573000,155,0,11,573.0,156.46666666666667,383.46825734980825
573250,154,0,11,573.25,156.46666666666667,383.46825734980825
573500,154,0,11,573.5,156.46666666666667,383.46825734980825
573750,153,0,11,573.75,156.46666666666667,383.46825734980825
574000,153,0,11,574.0,147.93333333333334,405.58810274898605
574250,151,0,11,574.25,147.93333333333334,405.58810274898605
574500,151,0,11,574.5,147.93333333333334,405.58810274898605
574750,150,0,11,574.75,147.93333333333334,405.58810274898605
575000,150,0,11,575.0,147.93333333333334,405.58810274898605
575250,149,0,11,575.25,147.93333333333334,405.58810274898605
575500,149,0,11,575.5,147.93333333333334,405.58810274898605
575750,148,0,11,575.75,147.93333333333334,405.58810274898605
576000,148,0,11,576.0,147.93333333333334,405.58810274898605
576250,146,0,11,576.25,147.93333333333334,405.58810274898605
576500,146,0,11,576.5,147.93333333333334,405.58810274898605
576750,145,0,11,576.75,147.93333333333334,405.58810274898605
577000,145,0,11,577.0,147.93333333333334,405.58810274898605
577250,144,0,11,577.25,147.93333333333334,405.58810274898605
577500,144,0,11,577.5,147.93333333333334,405.58810274898605
577750,146,0,11,577.75,144.2,416.08876560332874
578000,146,0,11,578.0,144.2,416.08876560332874
578250,146,0,11,578.25,144.2,416.08876560332874
578500,146,0,11,578.5,144.2,416.08876560332874
578750,144,0,11,578.75,144.2,416.08876560332874
579000,144,0,11,579.0,144.2,416.08876560332874
579250,144,0,11,579.25,144.2,416.08876560332874
579500,144,0,11,579.5,144.2,416.08876560332874
579750,144,0,11,579.75,144.2,416.08876560332874
580000,144,0,11,580.0,144.2,416.08876560332874
580250,144,0,11,580.25,144.2,416.08876560332874
580500,144,0,11,580.5,144.2,416.08876560332874
580750,143,0,11,580.75,144.2,416.08876560332874
581000,143,0,11,581.0,144.2,416.08876560332874
581250,141,0,11,581.25,144.2,416.08876560332874
581500,141,0,11,581.5,138.46666666666667,433.31728454501683
581750,140,0,11,581.75,138.46666666666667,433.31728454501683
582000,140,0,11,582.0,138.46666666666667,433.31728454501683
582250,140,0,11,582.25,138.46666666666667,433.31728454501683
582500,140,0,11,582.5,138.46666666666667,433.31728454501683
582750,139,0,11,582.75,138.46666666666667,433.31728454501683
583000,139,0,11,583.0,138.46666666666667,433.31728454501683
583250,138,0,11,583.25,138.46666666666667,433.31728454501683
583500,138,0,11,583.5,138.46666666666667,433.31728454501683
583750,138,0,11,583.75,138.46666666666667,433.31728454501683
584000,138,0,11,584.0,138.46666666666667,433.31728454501683
584250,137,0,11,584.25,138.46666666666667,433.31728454501683
584500,137,0,11,584.5,138.46666666666667,433.31728454501683
584750,136,0,11,584.75,138.46666666666667,433.31728454501683
585000,136,0,11,585.0,138.46666666666667,433.31728454501683
585250,136,0,11,585.25,136.6,439.2386530014642
585500,136,0,11,585.5,136.6,439.2386530014642
585750,137,0,11,585.75,136.6,439.2386530014642
586000,137,0,11,586.0,136.6,439.2386530014642
586250,137,0,11,586.25,136.6,439.2386530014642
586500,137,0,11,586.5,136.6,439.2386530014642
586750,137,0,11,586.75,136.6,439.2386530014642
587000,137,0,11,587.0,136.6,439.2386530014642
587250,137,0,11,587.25,136.6,439.2386530014642
587500,137,0,11,587.5,136.6,439.2386530014642
587750,137,0,11,587.75,136.6,439.2386530014642
588000,137,0,11,588.0,136.6,439.2386530014642
588250,136,0,10,588.25,136.6,439.2386530014642
588500,136,0,10,588.5,136.6,439.2386530014642
588750,135,0,10,588.75,136.6,439.2386530014642
589000,135,0,10,589.0,135.0,444.44444444444446
589250,135,0,11,589.25,135.0,444.44444444444446
589500,135,0,11,589.5,135.0,444.44444444444446
589750,134,0,11,589.75,135.0,444.44444444444446
590000,134,0,11,590.0,135.0,444.44444444444446
590250,134,0,11,590.25,135.0,444.44444444444446
590500,134,0,11,590.5,135.0,444.44444444444446
590750,134,0,11,590.75,135.0,444.44444444444446
591000,134,0,11,591.0,135.0,444.44444444444446
591250,135,0,11,591.25,135.0,444.44444444444446
591500,135,0,11,591.5,135.0,444.44444444444446
591750,136,0,11,591.75,135.0,444.44444444444446
592000,136,0,11,592.0,135.0,444.44444444444446
592250,137,0,11,592.25,135.0,444.44444444444446
592500,137,0,11,592.5,135.0,444.44444444444446
592750,135,0,11,592.75,133.53333333333333,449.3260109835247
593000,135,0,11,593.0,133.53333333333333,449.3260109835247
593250,134,0,11,593.25,133.53333333333333,449.3260109835247
593500,134,0,11,593.5,133.53333333333333,449.3260109835247
593750,133,0,11,593.75,133.53333333333333,449.3260109835247
594000,133,0,11,594.0,133.53333333333333,449.3260109835247
594250,133,0,11,594.25,133.53333333333333,449.3260109835247
594500,133,0,11,594.5,133.53333333333333,449.3260109835247
594750,133,0,11,594.75,133.53333333333333,449.3260109835247
595000,133,0,11,595.0,133.53333333333333,449.3260109835247
595250,134,0,11,595.25,133.53333333333333,449.3260109835247
595500,134,0,11,595.5,133.53333333333333,449.3260109835247
595750,133,0,11,595.75,133.53333333333333,449.3260109835247
596000,133,0,11,596.0,133.53333333333333,449.3260109835247
596250,133,0,11,596.25,133.53333333333333,449.3260109835247
596500,133,0,11,596.5,130.86666666666667,458.48191543555777
596750,133,0,11,596.75,130.86666666666667,458.48191543555777
597000,133,0,11,597.0,130.86666666666667,458.48191543555777
597250,132,0,11,597.25,130.86666666666667,458.48191543555777
597500,132,0,11,597.5,130.86666666666667,458.48191543555777
597750,131,0,11,597.75,130.86666666666667,458.48191543555777
598000,131,0,11,598.0,130.86666666666667,458.48191543555777
598250,130,0,11,598.25,130.86666666666667,458.48191543555777
598500,130,0,11,598.5,130.86666666666667,458.48191543555777
598750,130,0,11,598.75,130.86666666666667,458.48191543555777
599000,130,0,11,599.0,130.86666666666667,458.48191543555777
599250,130,0,11,599.25,130.86666666666667,458.48191543555777
599500,130,0,11,599.5,130.86666666666667,458.48191543555777
599750,129,0,11,599.75,130.86666666666667,458.48191543555777
600000,129,0,11,600.0,130.86666666666667,458.48191543555777
